id,FTP,Seg1_1,Seg1,pwr_20min,pwr_60min,pwr_10min,pwr_90min,bikeweight_kg,age_under40,gender,attempt_date,act_title,Has_HeartRate,first_bikeCPU_brand,second_CPU_brand
6676,2.723401013,3063.358,4499.06403,3.351906558,2.842436594,2.972181212,2.919779228,6.284789202,1,1,2022-06-30,Morning Ride,1,Garmin,Garmin
6677,3.151135642,2293.666031,4232.499186,3.235961608,2.692725783,3.31715183,2.39660565,9.660129566,1,1,2022-10-10,?????? ?????????? ???? ?????? ??????????????,1,Not using,Not using
6678,2.932105734,3343.559861,4376.26552,2.499989891,2.691964161,3.031931184,2.728398952,7.908455798,1,0,2022-05-01,Evening Ride,1,Wahoo,Wahoo
6679,4.205508178,2318.232121,4204.653578,3.536817296,3.606808767,4.182866722,2.842313546,9.577458298,0,1,2022-10-20,?????????? ?????? ???? ????????????????'' ??????'',0,Garmin,Garmin
6680,3.785930493,2435.735162,4063.044567,3.8004478,3.284492109,4.03390078,2.598632567,11.0165847,0,1,2022-09-23,Afternoon Ride,1,Bryton,Garmin
6681,3.322885547,2064.944539,3772.586872,3.228991264,3.214457726,3.871938527,2.531609846,9.386122702,1,0,2022-09-12,Evening bicycle ,0,Bryton,Wahoo
6682,4.221893191,2545.331601,4022.029279,4.783629848,3.611247429,5.139008346,2.780991734,9.523990158,1,1,2022-07-13,Evening Ride,1,Other,Garmin
6683,3.089006612,2485.305711,4165.1711,3.586947903,2.820835387,3.486082752,2.917565293,10.41340209,0,1,2022-10-24,Afternoon Ride,0,Garmin,Garmin
6684,3.990531122,2501.202557,4853.753107,3.184729315,2.507336056,4.014482374,2.710474597,10.76849489,0,0,2022-09-19,Morning Ride,1,Garmin,Garmin
6685,2.922900771,3201.666816,4769.683866,2.970639398,3.281081817,3.803299087,1.887931298,12.00059691,0,0,2022-07-10,Afternoon Ride,1,Other,Wahoo
6686,4.215913235,2093.675414,3588.033542,3.889895426,3.491869609,5.055290655,2.649624687,6.845376302,1,0,2022-07-24,With Jarebha group,1,Bryton,Wahoo
6687,3.311802118,2488.927319,4321.828355,3.371966415,2.796127592,3.871543598,2.777379965,9.05934456,0,1,2022-07-17,Night Ride,0,Wahoo,Bryton
6688,3.703824806,3315.277965,4928.644875,3.007144644,2.927999112,4.014714896,3.064634357,8.196296153,0,1,2022-10-07,?????????????? person biking: light skin tone ,1,Garmin,Garmin
6689,3.15740932,2793.284103,4533.122905,3.356796467,3.478649568,3.709463003,2.303008857,6.541516465,0,1,2022-09-09,Night Ride,1,Garmin,Not using
6690,4.428089568,2159.581588,3358.215369,3.756104885,3.785652551,4.396507923,2.881949741,10.7032774,0,1,2022-10-04,Morning Ride,0,Bryton,Garmin
6691,2.891516326,2955.270544,4331.68007,2.466800244,2.728490118,3.220625965,2.943940443,8.330820156,0,0,2022-07-05,Night Ride,1,Not using,Not using
6692,3.948266467,2003.797734,4107.272446,3.974389039,3.519911375,4.13145034,1.829483934,7.732102136,0,0,2022-07-17,?????????? ???????? ???????? ?????? ???????????? ?????????? ?????? ???? ?????????? ???? ?????????? ?? ,1,Bryton,Wahoo
6693,3.56949415,2803.190775,4536.77857,2.567217969,2.317276338,3.469224704,2.516697884,8.874819902,1,1,2022-05-12,Night Ride,1,Not using,Not using
6694,4.851625086,2574.442904,3847.896464,3.918167368,3.560737254,4.431648925,3.165776463,10.07648019,0,0,2022-07-14,Evening Ride,1,Other,Bryton
6695,3.583411695,2732.185112,4223.057386,2.850246797,2.520077961,3.049207699,2.168468412,8.801530373,0,0,2022-07-07,Morning Ride,1,Wahoo,Garmin
6696,3.410117687,2718.881572,4663.365652,3.167807775,2.582291283,3.495140725,1.845082641,10.03581393,0,0,2022-09-06,Night Ride,1,Other,Garmin
6697,4.347493291,2482.993671,4254.398851,2.855352196,3.202072546,4.089381087,2.998853348,11.25598725,0,1,2022-08-26,27-1-2020,1,Wahoo,Garmin
6698,4.34872272,1595.830475,3451.770506,4.498365693,3.987923217,4.243727129,2.778047952,9.699660562,0,0,2022-10-29,?????????? ???????? ?????????? ???????? ???? ???? ???????? ???????? cloud ,1,Bryton,Bryton
6699,4.021518253,2019.501159,4600.427178,4.049753604,2.480086897,3.899469757,3.054075257,6.988046949,0,0,2022-05-15,13/9/2014,1,Bryton,Garmin
6700,2.726276406,2812.856928,4822.19621,2.781100345,2.087333286,3.495613302,2.434775113,9.348119744,1,0,2022-05-29,Night Ride,1,Garmin,Other
6701,4.473885444,2262.497758,4153.692371,3.475638469,3.50651995,4.176611304,2.65325846,9.549405516,0,1,2022-10-12,Cycling,1,Wahoo,Wahoo
6702,2.336673343,2472.750549,4524.1184,3.55893007,3.034117546,3.305223585,1.799219321,7.31019107,1,0,2022-08-02,"???? ???????? ???????????? ???????? winking face ""???????????????? ??????????????""",1,Other,Wahoo
6703,1.758096854,3721.978643,5603.013259,1.386066073,1.747762632,2.330733366,2.131628249,9.418388807,1,1,2022-06-04,Evening Ride,1,Wahoo,Garmin
6704,4.594918525,1559.356894,3964.438059,4.487065398,4.153264673,4.728110935,2.456033726,9.678472028,0,0,2022-09-04,Evening Ride,1,Bryton,Not using
6705,2.541069101,3261.510322,4926.636977,3.061548452,2.749754903,3.993045095,2.540851566,9.983632901,1,1,2022-06-14,???????????? ???????????? ?????? ?????????????? ?????? ?????????? ???????? man biking: medium skin tone smiling face with heart-eyes fire ,1,Bryton,Not using
6706,4.554084448,1780.880213,4190.671096,3.800659684,3.124879738,4.355354858,2.773427027,10.05365988,1,0,2022-08-03,Evening Ride,1,Garmin,Garmin
6707,3.491711483,2276.208357,3968.510463,3.633295169,3.37160225,3.756498858,2.926799652,9.720264245,0,0,2022-07-02,Evening Ride,1,Bryton,Garmin
6708,3.852769508,2758.879348,3862.958135,3.748253846,3.290071925,4.253770574,2.784256208,8.089945599,0,0,2022-10-29,Night Ride,1,Wahoo,Garmin
6709,3.488569566,2328.197545,3713.879518,3.484593282,3.358237186,4.492793164,2.882589842,7.488851983,0,0,2022-07-09,Night Ride,1,Bryton,Garmin
6710,4.030580266,2591.611823,4806.261623,3.626239882,3.081842787,4.021717123,2.579495662,8.34211586,0,0,2022-10-15,?????????? ????????????,0,Garmin,Garmin
6711,2.940011836,2956.132638,4715.195914,2.263967516,2.232087207,2.739455191,2.390138856,7.136743929,1,1,2022-07-25,?????? ?????????? ?????? ?????????? man biking: medium-light skin tone ,1,Bryton,Garmin
6712,3.829807896,1795.515095,3630.921544,4.124934087,3.667923602,3.737862045,3.053491253,9.679096341,1,1,2022-07-28,???????? ?????? ?? ???? ???????? ??????,1,Wahoo,Garmin
6713,3.324176198,2545.397944,4216.335544,2.855521278,3.094765643,4.45662606,2.507520437,6.193542958,1,1,2022-06-27,Night Ride,1,Not using,Not using
6714,2.566681152,3357.819847,4646.212208,3.276229168,3.046305286,3.084105158,2.002509017,8.036883559,0,1,2022-10-15,Morning Ride,1,Bryton,Garmin
6715,3.857281755,2304.318661,3136.695332,5.044779363,4.376178034,4.786564437,2.89785715,7.743827569,1,1,2022-09-17,JED X,0,Garmin,Garmin
6716,4.813216002,2107.289837,3709.340015,4.576421937,3.748573018,4.944282143,4.040585338,8.908966868,1,0,2022-05-31,Night Ride,1,Wahoo,Garmin
6717,6.238357552,861.9393272,2592.309299,5.791028914,4.449814543,5.890904296,3.711144998,10.19185178,0,0,2022-10-27,Morning Ride,0,Garmin,Garmin
6718,3.720642102,2535.847147,4211.775873,4.425705095,3.494204642,4.899285523,3.294180249,9.466837978,1,0,2022-09-16,Night Ride,1,Garmin,Wahoo
6719,3.385481524,2207.466705,3858.804769,3.736722708,3.077465393,3.796326621,2.019050592,10.63609086,0,0,2022-06-03,?????????? ????,1,Not using,Not using
6720,4.676413732,2073.206353,3164.688341,4.512733784,4.04223349,4.713665164,3.020341915,10.89456104,1,0,2022-06-21,Evening Ride,1,Garmin,Garmin
6721,3.719835323,2325.455447,4021.417192,3.618274017,3.37856127,4.416082785,2.992689689,8.92524337,0,0,2022-07-13,Morning Ride,1,Garmin,Not using
6722,3.192619534,2846.088089,3911.258082,2.964002089,2.890291761,2.842319793,2.987744912,8.619450133,1,0,2022-07-27,Evening Ride,1,Garmin,Wahoo
6723,4.392143253,2083.129962,4182.264611,3.70484048,3.711903836,5.352327673,2.718798691,8.930418729,1,1,2022-10-21,Night Ride,1,Other,Garmin
6724,2.907928731,2461.861192,4301.315209,3.477688416,2.749780121,3.603155453,2.157104324,7.794181709,0,1,2022-08-07,Morning Ride,1,Not using,Not using
6725,3.936441507,2587.252119,3776.53866,3.970328997,3.342293791,4.340361835,2.833843974,8.319550309,0,1,2022-09-21,Evening Ride,1,Wahoo,Garmin
6726,2.514661647,2854.896647,5304.767848,3.077867879,3.104695116,3.201484088,2.414603794,7.353009572,0,0,2022-09-29,Afternoon Ride,0,Other,Garmin
6727,4.765658928,1762.295437,2980.771474,3.979281965,3.643422877,4.098420537,3.368737267,12.4804052,0,1,2022-05-05,Evening Ride,1,Wahoo,Other
6728,4.519803547,2454.187853,3473.217012,3.810529994,3.495208764,4.36255785,2.530343357,8.248571811,1,0,2022-05-23,Kayuh... Kayuh...,1,Garmin,Garmin
6729,3.145304284,2667.485566,4551.536468,3.077388449,3.078022269,3.467807737,2.118970159,7.802029575,1,1,2022-07-06,Saturday Training 5 October,1,Garmin,Wahoo
6730,4.510117235,2327.641049,4391.042282,2.978681496,2.840984556,4.248966004,1.982189244,9.788471454,1,0,2022-08-01,Evening Ride,0,Wahoo,Bryton
6731,3.78292514,3000.856828,4049.612841,3.340189653,3.227041776,3.881134148,2.633924058,8.813878269,0,1,2022-06-25,?????????? ?????? ???????????? ?????? ???????? sign of the horns ,1,Bryton,Wahoo
6732,3.18208359,2671.493232,3590.097422,3.115020043,2.53717681,3.300340429,3.022211225,7.521511069,1,1,2022-09-25,Night Ride,1,Not using,Not using
6733,2.392947295,2706.843056,4633.763496,2.434276158,2.593474568,2.606607588,1.394192572,9.222070891,0,0,2022-10-24,?????????? ?????? ???????? ?????? ??????????????,1,Bryton,Wahoo
6734,2.601783862,2472.538388,4274.475364,2.962382213,2.690139271,2.213987882,2.191099583,10.5804122,1,1,2022-07-11,?????????? ???????? ???????? ???????????? ???????????? ?????? ???????? ???????????????? ??????????????,1,Garmin,Garmin
6735,4.087989806,2201.643729,4367.28102,3.897649218,3.037971928,4.44809964,2.145432975,9.39914637,1,0,2022-08-29,Evening Ride,1,Wahoo,Other
6736,3.372595983,3188.490509,3491.896454,2.592084988,3.087880786,3.523152301,2.667686536,11.51041778,1,1,2022-06-09,Evening Ride,1,Wahoo,Wahoo
6737,3.664058065,2202.155426,3866.768049,3.889504616,3.177038747,3.723217101,2.612336485,7.590608174,0,1,2022-07-02,?????????? ????????????????,1,Wahoo,Not using
6738,4.052547686,2437.713953,4514.353103,4.136728678,3.56050881,4.848606908,2.639898776,9.2996076,0,0,2022-05-10,Come back ride after 2mo,0,Wahoo,Garmin
6739,4.977529525,1576.767913,3941.352477,4.37338606,3.564029058,5.021011457,2.139314563,7.961278793,0,0,2022-07-24,Evening Ride,1,Bryton,Wahoo
6740,3.34964548,2484.242421,4452.458479,4.101253986,3.314307184,4.921048467,2.204164156,9.735720055,1,0,2022-09-21,Evening Ride,1,Bryton,Wahoo
6741,4.379851511,2214.32737,3828.316417,4.106701438,3.147932367,4.083735662,2.747432383,11.1379645,1,1,2022-06-16,Night,1,Bryton,Wahoo
6742,5.024471148,2475.429205,4407.76882,3.709859342,3.93496231,5.089878367,2.348386994,9.758130156,0,1,2022-07-21,Night Ride,1,Wahoo,Wahoo
6743,3.425702142,2308.818189,5062.863872,3.175037592,2.914459109,3.649569884,2.826318577,10.882821,0,0,2022-10-08,Morning Ride after breakfast,1,Garmin,Garmin
6744,4.339596229,2724.88239,3662.455216,3.39686693,3.214077305,4.224758751,2.57169968,8.282676463,1,0,2022-09-13,Evening Ride,1,Wahoo,Wahoo
6745,2.508719875,3137.460108,4891.353116,2.347307389,2.457169347,2.874622564,2.664147075,8.638146858,1,1,2022-07-13,Evening Ride,0,Bryton,Bryton
6746,3.797125021,2841.152607,4143.420828,3.266183483,2.468041748,3.210291652,3.131428289,9.741061907,1,1,2022-07-23,Evening Ride,1,Wahoo,Other
6747,3.273480488,2649.048094,4064.410832,3.143245472,2.815335518,3.004983941,2.576161588,7.892605783,0,0,2022-06-19,?????????? ?????????? ???? ?????????????? ?????? ???????????? ,1,Not using,Not using
6748,2.841241464,3130.381472,4891.465995,3.306336411,3.190077938,3.508618554,2.053490147,8.406874993,1,0,2022-06-05,Night Ride,0,Other,Bryton
6749,2.474408087,2763.917442,4892.81137,2.708527999,2.096825765,2.887332375,2.557203889,9.171519383,0,0,2022-05-20,Evening Ride,1,Not using,Not using
6750,1.971891248,3265.874123,4475.797517,2.743204074,2.283914006,2.968869401,2.928442654,9.369171629,0,0,2022-10-21,?????? ?????? ????????????,1,Bryton,Garmin
6751,2.80495312,2087.831732,5242.063171,4.308359066,2.918812308,3.885522739,1.999403945,7.955616124,0,1,2022-08-04,Evening Ride,0,Not using,Not using
6752,2.720029529,2930.68085,3536.31225,3.370741487,3.758362299,3.70047991,2.652296618,11.92145855,0,0,2022-05-12,New record for me ,1,Other,Wahoo
6753,3.013670084,2368.221393,4248.532424,2.897795314,2.39105363,2.429351161,2.089474444,9.816834068,0,1,2022-06-13,Night Ride,1,Bryton,Bryton
6754,3.498292731,3088.815164,4131.3163,2.559393289,2.739770862,3.561872939,2.736878547,6.059326751,0,1,2022-10-29,Good morning II desert island ,0,Other,Wahoo
6755,3.607236178,2295.757615,3824.87435,3.620156793,3.486697145,3.586417248,2.193894433,9.995556383,0,0,2022-10-10,Night Ride,1,Garmin,Wahoo
6756,3.161350307,2880.658345,4703.94713,2.963593235,2.96119001,3.58853765,2.741880142,7.913491825,0,1,2022-08-15,Morning Ride,1,Other,Garmin
6757,2.693906513,2439.840644,4291.501949,3.443263168,3.223168731,3.470657523,2.310915399,7.647970079,0,0,2022-07-27,Evening Ride,1,Other,Garmin
6758,2.581702721,3048.601425,5048.369213,2.706943817,2.161232215,3.707999327,2.15418668,9.057503272,1,0,2022-07-27,Evening Ride,1,Bryton,Bryton
6759,3.011828442,2834.082384,4177.038719,2.487452449,3.226922882,3.165942281,2.483542602,6.526629539,0,1,2022-09-18,88,1,Garmin,Not using
6760,2.179012312,3277.112639,4528.729344,2.984137115,2.725594518,2.857642977,2.223805332,10.42904144,0,1,2022-06-19,Afternoon Ride,1,Other,Wahoo
6761,3.182754515,3064.058964,5153.425396,2.956702738,2.570025232,4.315895443,2.247487643,7.653322871,0,1,2022-05-04,Night Ride,1,Garmin,Garmin
6762,4.320905993,1749.998456,3765.874985,4.118418886,3.789896661,4.579035916,2.664126748,12.58126917,1,0,2022-10-21,Evening Ride,0,Garmin,Garmin
6763,3.260466168,2488.761514,4976.25812,2.775078217,2.145747389,3.150805334,2.042399351,11.6826897,0,0,2022-07-19,Lunch Ride,1,Bryton,Not using
6764,2.999977241,2567.853648,4657.35416,3.193801695,2.930336984,3.467399522,2.588334749,8.837948572,1,1,2022-09-18,Ride together with bj,1,Other,Garmin
6765,3.633178741,2265.934648,3901.198548,3.955219763,2.97228387,4.731183773,2.905619333,7.289066492,1,1,2022-07-02,Evening Ride,1,Wahoo,Garmin
6766,1.654774512,3599.105642,5002.967869,2.836752554,3.425962785,2.869864208,1.492617436,8.24384658,1,0,2022-08-02,Night Ride,0,Other,Wahoo
6767,3.656557578,2738.521189,4372.336494,3.624702694,2.929028583,4.050128646,2.420117,8.733573793,1,1,2022-05-19,Afternoon Ride,1,Garmin,Garmin
6768,4.294982541,2121.87307,4304.348272,3.84131134,2.729448341,3.945922323,2.636280135,12.72544194,1,1,2022-05-01,Evening Ride,1,Other,Garmin
6769,2.856738304,2763.840884,5552.315591,3.340647932,2.325687217,3.631099705,2.344950945,10.25786467,1,1,2022-10-08,Evening Ride,1,Other,Not using
6770,3.472244472,2323.75859,4170.0627,2.68943659,2.652436511,3.400458286,2.426524445,13.34039094,0,1,2022-05-02,Byahe pauwi,1,Garmin,Bryton
6771,2.672138495,2631.881976,4571.90725,2.981191584,2.510825825,2.578456019,2.084613878,8.124833864,0,0,2022-07-17,Afternoon Ride,1,Other,Wahoo
6772,3.050421726,2376.199015,4705.989315,3.930240227,3.116281392,3.993884911,1.76543703,6.707506964,1,0,2022-09-17,Afternoon Ride,1,Garmin,Garmin
6773,3.922370333,2864.477711,5099.459822,3.954310479,2.880312784,3.839376929,2.628370804,7.508423446,1,1,2022-07-21,Evening Ride,1,Other,Garmin
6774,3.001225963,2989.955724,5482.559667,3.24091611,2.751791748,3.585653936,2.545903473,8.993742783,0,1,2022-06-30,Morning Ride,1,Garmin,Wahoo
6775,4.018043204,1938.149332,3767.268067,4.669805809,3.963119019,4.433989897,2.97913515,9.51207716,0,0,2022-10-19,Evening Ride,0,Garmin,Wahoo
6776,4.586897059,1884.21919,4063.199609,3.798417609,3.273497142,4.316423118,2.69996367,8.667581147,0,1,2022-10-28,Evening Ride,1,Wahoo,Wahoo
6777,4.314922969,1860.744511,3681.59329,3.510298328,3.044585313,3.855584865,2.43049993,7.175546244,0,0,2022-05-29,Afternoon Ride,0,Wahoo,Wahoo
6778,2.368711145,3488.551454,5430.233578,2.62152652,2.223679014,3.075514887,1.614821515,11.59703453,0,0,2022-06-19,?????????? ???????????????? ????????,1,Bryton,Wahoo
6779,4.582194656,2327.298623,3737.724705,4.253675565,3.742961319,4.905141243,2.913077895,9.708566325,0,1,2022-09-08,Evening Ride,1,Wahoo,Garmin
6780,3.521721405,2506.48248,4041.623209,3.707454249,2.890995629,3.845348799,3.163282323,9.499295075,0,1,2022-05-30,Night Ride,1,Not using,Not using
6781,3.184696905,2707.211914,4410.966057,3.062651343,2.832266653,3.585224971,2.437300429,10.32633501,1,1,2022-07-29,Afternoon Ride,1,Wahoo,Wahoo
6782,3.010531233,2735.267259,5713.714655,2.30152917,1.66708091,3.095566022,1.931364602,7.026644075,0,0,2022-06-05,Evening Ride,1,Not using,Not using
6783,4.326284711,1849.217414,3873.536935,4.406646151,3.866051293,4.556993878,2.599313622,8.053716208,0,0,2022-09-17,Afternoon Ride,1,Garmin,Bryton
6784,2.887136483,2754.871572,4862.141485,2.929028562,2.426800376,3.340231872,2.414813039,10.94857445,1,1,2022-06-14,Morning Ride,1,Bryton,Wahoo
6785,2.953715682,2628.47716,5230.045101,2.405649246,2.216292324,2.921566183,1.796318021,8.854496712,1,0,2022-10-15,Night Ride,1,Bryton,Garmin
6786,2.970953287,2964.933258,4599.104003,3.392925973,3.041729635,3.535382747,1.883032565,11.13858907,1,1,2022-08-07,Evening Ride,0,Not using,Not using
6787,2.781729321,2571.967048,4573.794479,2.798663045,2.460515493,2.277177394,1.707202505,8.478054918,0,1,2022-07-22,Qqq,0,Not using,Not using
6788,2.526127491,3101.565147,4333.515033,3.34358106,3.373320553,3.758552873,2.428776928,9.821669534,1,0,2022-06-09,Morning Ride,1,Garmin,Garmin
6789,3.812034455,2561.322096,3847.828984,2.603558098,2.764394328,3.236578098,2.846937294,8.86042609,1,1,2022-05-26,JC Night Ride,1,Not using,Not using
6790,1.443374581,3775.425852,4920.033549,2.099943991,1.857282242,2.183569811,2.265053328,8.997772419,1,1,2022-05-16,Night Ride,1,Other,Not using
6791,4.991481822,1979.680278,3264.291315,4.229467617,3.838697053,5.470035566,3.142809295,7.875254531,0,0,2022-06-06,Evening Ride,1,Garmin,Garmin
6792,3.000191631,2578.721726,4499.020665,3.229922303,3.052969999,3.415670216,1.94907178,9.954462144,1,0,2022-07-30,Morning Ride,1,Bryton,Wahoo
6793,2.872490579,2983.439818,4323.022646,2.864293376,2.376437447,2.23492166,2.605774536,10.47987263,0,1,2022-05-13,Night Ride,1,Wahoo,Not using
6794,2.846278464,2707.211869,3667.638842,3.389668,3.105476777,3.219397028,3.044878001,9.043150915,1,1,2022-09-11,10/2/2018,0,Bryton,Bryton
6795,3.336998554,2547.489254,3624.969545,4.2812755,3.507279907,4.411774004,3.433359347,8.688545109,1,1,2022-06-05,Evening Ride,1,Other,Garmin
6796,4.678450809,1947.697931,3147.471334,3.566376363,3.13969657,4.210607102,2.817524066,9.447858253,0,0,2022-05-06,Afternoon Ride,1,Garmin,Other
6797,3.737443255,1933.979384,3960.451109,3.351362038,3.205424287,3.573428549,2.879353469,12.27974671,0,0,2022-05-01,?????????????????? ?????????? ?????????????? ??????????????,1,Not using,Not using
6798,3.360763118,2585.255648,4684.127497,3.531190789,2.896049792,3.950166227,2.744638482,7.782953117,0,0,2022-09-19,?????????? ?????????????? ???????????? ??????,1,Bryton,Bryton
6799,4.89526393,2298.388068,4823.725645,3.519966787,2.426286596,4.634844689,2.884299891,9.244671203,0,0,2022-05-08,Morning Ride,1,Wahoo,Wahoo
6800,2.64301401,2708.033611,5397.050798,3.063483401,2.002750491,2.74313742,2.310101951,11.45355839,1,1,2022-07-26,Morning Ride,1,Other,Wahoo
6801,4.656515324,2598.348372,3576.055858,3.539890715,2.620706402,4.14471317,2.791836441,8.370550098,0,0,2022-08-30,Afternoon Ride,1,Garmin,Not using
6802,5.095881512,1520.189405,4590.0123,4.041476071,3.437929597,4.62886489,1.940181088,8.92302511,0,0,2022-05-19,Night Ride,1,Bryton,Bryton
6803,3.808673247,2233.269269,3808.216977,2.949672489,3.485495342,4.072148205,2.543717996,8.7867509,1,0,2022-06-19,Evining trip,1,Garmin,Wahoo
6804,2.998483666,3244.465575,4450.522666,2.280998821,2.353985456,2.96678395,2.764155184,7.314213193,0,1,2022-05-24,Afternoon Ride,1,Other,Wahoo
6805,4.428491144,2317.799828,4225.482315,4.186469197,3.270463002,4.19827473,2.650575875,8.730762625,1,0,2022-10-17,Night Ride,1,Garmin,Other
6806,2.387218057,2421.152528,4663.463913,3.76961951,2.883867612,3.444055365,2.300540756,10.36726071,0,1,2022-07-16,Evening Ride,0,Other,Garmin
6807,3.392448434,2895.231989,4767.139078,3.44251043,3.147711398,3.770065603,2.62427138,6.971891463,0,1,2022-08-29,nice trip,1,Bryton,Wahoo
6808,3.489076357,2540.862407,4945.102328,3.322266612,2.50398644,4.061397406,2.658401505,7.52866271,1,0,2022-10-29,Evening Ride,1,Wahoo,Wahoo
6809,4.13082711,2252.983013,3578.772666,3.699762275,3.873016172,4.318640972,2.308288181,9.637160676,1,1,2022-10-30,Night Ride,1,Wahoo,Bryton
6810,4.454789604,3059.498159,4301.223074,3.098046218,2.071215203,4.140304985,1.919814147,11.87439509,0,0,2022-09-05,Afternoon Ride,0,Wahoo,Bryton
6811,3.44578806,2780.321722,3811.042124,3.815249382,3.473943021,4.109905779,3.60320661,9.233646406,0,1,2022-10-21,Evening Ride,1,Bryton,Bryton
6812,3.466199447,2238.82482,4400.0347,3.465495719,2.781511477,3.522853966,2.498593526,10.54344447,0,1,2022-06-17,Evening Ride,1,Garmin,Wahoo
6813,3.776223304,2484.253337,4459.49939,3.65431385,2.909148528,3.814043059,2.364599638,5.674545097,1,1,2022-10-18,Afternoon Ride,0,Garmin,Not using
6814,3.930296625,2639.970372,4242.339187,3.854209767,3.274639524,4.799411774,2.40946796,8.666616645,1,1,2022-06-09,Morning Ride,1,Bryton,Wahoo
6815,3.570791404,2255.336297,4239.137085,2.903251028,2.755276253,3.167489531,2.412086474,9.752649453,0,0,2022-10-09,Morning Ride,1,Other,Bryton
6816,3.019909724,2485.82823,4118.638908,3.117246776,2.509796958,3.066801868,3.321339775,9.201762061,0,0,2022-08-14,Night Ride,1,Wahoo,Bryton
6817,3.86028665,1926.598222,3958.976893,2.939748729,3.361033729,3.844600509,2.636137014,9.345464207,1,0,2022-07-26,Relaxing Ride in Jeddah ,1,Garmin,Wahoo
6818,4.564545548,1912.869779,3660.733557,3.895778752,3.794435716,4.579480948,2.927585293,7.973906803,0,0,2022-07-06,Morning Ride,0,Wahoo,Bryton
6819,4.416924012,2883.035133,4228.797345,3.450244323,2.945122818,4.315357734,2.372205575,11.684953,1,0,2022-06-01,Evening Ride,1,Garmin,Garmin
6820,2.785255768,2300.669225,4233.968954,2.980647233,2.658227722,2.639206764,2.199265121,8.550928976,0,0,2022-05-27,Night Ride,1,Other,Other
6821,4.319038977,2696.532638,3272.943848,4.446735538,4.348458885,4.362409182,3.157496562,11.33339093,0,0,2022-08-23,Night Ride,1,Garmin,Wahoo
6822,3.250153602,2535.871386,4348.659538,3.062033011,3.332789659,3.366276575,2.308758053,6.102543447,0,1,2022-10-04,Evening Ride,1,Bryton,Garmin
6823,3.036139245,2011.561253,3904.64787,4.094767873,3.126336092,3.390510638,2.907130393,8.14096342,0,1,2022-08-24,Night Ride,1,Bryton,Other
6824,4.929775702,2243.560618,2951.857415,4.196273229,3.952022321,5.078918787,3.207240972,11.10062587,0,1,2022-05-29,?????????? ?????? ???????? ?????????????? ?????? ???????????? ??????,0,Wahoo,Wahoo
6825,4.359189649,2125.606457,3396.989414,3.508214622,3.427634643,3.394739001,3.154877895,11.69923047,0,0,2022-08-21,Night Ride,1,Garmin,Wahoo
6826,2.623596471,3517.456573,4131.94229,2.499599766,2.783168404,2.688281989,2.387074799,7.761672018,1,1,2022-06-01,Night Ride,1,Not using,Not using
6827,4.491210279,1837.382016,3534.426531,4.190495774,3.671591887,4.442014954,3.642976581,10.01609055,1,0,2022-06-11,Night Ride,1,Garmin,Wahoo
6828,4.684881403,1528.824713,3284.582154,4.806202385,4.012299216,4.989240793,3.073554564,9.426712822,0,1,2022-06-07,Evening Ride,1,Bryton,Wahoo
6829,3.075967593,2826.015622,4442.932685,3.326778056,2.46493907,2.834170801,2.661080489,10.08210709,1,0,2022-09-04,?????????? ?????? ??????????????,1,Garmin,Garmin
6830,4.644065216,2650.283883,3465.481368,3.717162005,3.878956604,4.288262146,2.551697997,12.18733041,1,0,2022-08-14,Night Ride,1,Other,Wahoo
6831,4.075430627,2192.351148,4136.427703,3.071846938,2.406541667,3.490734289,3.273431777,9.555810614,0,0,2022-08-02,Evening Ride,1,Wahoo,Not using
6832,2.94939613,2207.560936,4009.418408,3.532454661,3.046836056,3.820672308,2.515957531,10.49723006,0,1,2022-07-12,Evening Ride,1,Wahoo,Wahoo
6833,3.376950534,2499.815846,4579.114782,3.058939412,2.64654316,3.187598176,1.844324962,10.12716563,1,0,2022-06-01,Morning Ride,1,Bryton,Not using
6834,2.363851096,3253.379584,4499.183279,2.154821687,2.559483211,2.94048768,1.91208457,7.219805949,1,1,2022-09-24,Morning Ride,1,Garmin,Garmin
6835,2.598180231,3028.756791,4503.561324,2.91616262,3.175491554,3.250009566,2.348597644,6.508514803,1,1,2022-06-20,Night Ride,0,Bryton,Other
6836,5.383426709,1788.902077,3633.600659,4.987266561,4.299615571,5.473372271,2.678301264,11.39147645,0,0,2022-08-23,Evening Ride,1,Wahoo,Wahoo
6837,4.38234648,2652.140379,3933.893794,4.291301636,3.180447924,4.519682454,2.37219465,8.606708795,1,1,2022-09-17,Evening Ride,0,Wahoo,Garmin
6838,3.520427085,2535.928573,4212.440687,3.15449151,2.8847277,3.53778011,3.058127725,9.224362809,0,1,2022-07-22,?????????? ???????????? ???????????? - ?????? ???????? ?????????? ????????????,0,Bryton,Wahoo
6839,3.293461391,2605.239799,4044.270247,3.396316637,3.489906094,3.616204691,2.759313321,5.786864067,0,0,2022-06-20,Night Ride,1,Bryton,Wahoo
6840,3.575403129,2554.004499,4622.752369,3.991832456,3.211585984,4.43642578,2.454913182,11.22405099,1,0,2022-10-13,Sjc alone turki,1,Wahoo,Wahoo
6841,3.848543827,2417.825903,3994.31367,3.866576457,3.355743551,3.299861807,2.949577286,7.241390131,0,1,2022-06-28,Night Ride,1,Wahoo,Wahoo
